pred,label1,label1_occurrence,label2,label2_occurrence,label3,label3_occurrence,label1_full,label2_full,label3_full,index,Unnamed: 11
40,angel,100.0,los,100.0,indo,42.9,angeles,los,,"Meu Deus, sonhei que estava em Los Angeles.",
413,cheg,100.0,cas,13.9,atras,8.9,chegado,,,Sonhei que o moletom da minha sala tinha chegado.,
434,viaj,100.0,ia,13.2,amig,9.2,viajava,,,Do nada sonhei que viajava para a Rússia.,
150,repreend,100.0,grav,84.6,jesus,23.1,repreendido,,,"Sonhei que eu tive um bebê, está repreendido.",
328,caid,66.7,celul,48.7,dent,12.8,caido,,,"Gente, sonhei que todas as minhas unhas tinham caído.",
295,pod,100.0,compr,40.0,verdad,11.4,pod,comprava,,Essa noite sonhei que comprava um pod?,
328,caid,66.7,celul,48.7,dent,12.8,caido,,,Sonhei que meu cabelo tinha caído. Socorro!,
251,tatuag,100.0,faz,96.9,quer,18.8,tatuagem,fazer,quero,Sonhei que tinha uma tatuagem maneira e agora quero fazer.,
294,cabel,100.0,rasp,100.0,nov,15.8,cabelo,raspado,,"Sonhei que tinham raspado meu cabelo, acordei chorando.",
41,vend,100.0,eclips,15.8,grav,10.5,vendo,,gravida,"Sonhei que estava grávida, meu Implanon vendo isso.",
8,cai,100.0,dent,100.0,bizarr,21.4,caia,dente,,Sonhei que meu dente caía também. Alguém vai morrer.,
136,grav,100.0,aparec,1.1,gent,1.1,gravida,,,Sonhei que estava grávida .,
647,segu,100.0,twitt,18.8,menin,12.5,seguia,,,Sonhei que aquela desgraçada me seguia.,
42,feit,100.0,tatuag,100.0,faz,13.3,feito,tatuagem,,Sonhei que tinha feito uma tatuagem.,
295,pod,100.0,compr,40.0,verdad,11.4,pod,comprado,,"Sonhei que tinha comprado um pod pela Shopee, senhor.",
531,fur,100.0,lingu,14.7,umbig,11.8,furava,,,Logo sonhei que furava o pescoço de um cara.,
235,tom,100.0,banh,8.3,holland,6.4,tomava,,,"Sonhei que eu tomava dois tiros nas costas, tá repreendido.",
43,malh,100.0,academ,22.2,comec,22.2,malhar,,,Eu sonhei que ia malhar hoje.,
585,cred,100.0,grav,19.6,morr,11.8,credo,gravida,,"Ui, mano. Sonhei que estava grávida, credo.",
139,luis,100.0,sonz,100.0,show,11.9,luisa,sonza,,Sonhei que eu beijava a Luísa Sonza.,
491,entrad,100.0,bbb,21.1,cas,15.8,entrado,,casa,Sonhei que tinha entrado um tigre na minha casa.,
597,trisal,100.0,namor,40.0,dia,20.0,trisal,,,Sonhei que eu fazia parte de um trisal.,
32,mae,100.0,menin,9.5,ia,7.4,mae,,,Sonhei que era mãe. Que sonho foi esse?,
532,eleit,100.0,lul,100.0,dia,33.3,eleito,lula,dia,Sonhei que o Lula era eleito. Bom dia .,
248,,100.0,aaron,0.0,abacat,0.0,,,,Sonhei que eu estava maromba.,
70,beij,100.0,mulh,100.0,cim,16.7,beijava,mulher,,Sonhei que beijava uma mulher tão linda. Pena que acordei.,
44,ganh,100.0,surpres,100.0,aniversari,83.3,ganhado,surpresa,aniversario,Sonhei que eu tinha ganhado uma festa surpresa de aniversário.,
399,morr,100.0,car,4.9,lembr,4.9,morria,,,E eu que sonhei que o Ret morria.,
344,lev,100.0,tir,100.0,assalt,10.7,levava,tiro,assalto,"Sonhei que levava um tiro em um assalto, que ódio.",
22,grav,100.0,pesadel,100.0,horrivel,18.2,gravida,pesadelo,horrivel,"Meu Deus, que pesadelo horrível! . Sonhei que estava grávida.",
213,vontad,100.0,deu,77.8,faz,11.1,vontade,deu,,"Sonhei que estava grávida, estava tão bonitinha, deu até vontade.",
168,the,100.0,namor,18.6,faz,11.6,the,namorando,,Sonhei que estava namorando o cara de The Umbrella Academy.,
251,tatuag,100.0,faz,96.9,quer,18.8,tatuagem,fazer,,"Sonhei que tinha ido fazer uma tatuagem, mano.",
65,xix,100.0,faz,88.9,cam,66.7,xixi,fazia,cama,"Sonhei que fazia xixi, sorte que não mijei na cama.",
585,cred,100.0,grav,19.6,morr,11.8,credo,,,"Sonhei que meus dois dentes da frente caíram, credo.",
196,dorm,100.0,acord,7.2,cas,7.2,dormia,,,E eu que sonhei que dormia na Magazine Luiza.,
325,amig,100.0,anitt,100.0,fest,12.5,amiga,anitta,,Sonhei que eu era amiga da Anitta.,
16,aniversari,100.0,send,20.0,temp,20.0,aniversario,,,Sonhei que era meu aniversário em maio?,
147,beij,100.0,menin,7.6,algu,6.4,beijando,,,"Hoje sonhei que estava beijando meu crush master, acordei triste.",
662,falt,100.0,ar,33.3,calor,16.7,falta,ar,,Sonhei que eu estava agonizando com muita falta de ar.,
115,dia,100.0,pass,40.0,gent,8.4,dia,,,Bom dia! Sonhei que a luz estava possuída.,
480,menininh,100.0,lind,66.7,grav,33.3,menininhas,,gravida,Sonhei que estava grávida de duas menininhas.,
259,ped,100.0,namor,86.8,quer,11.3,pedida,namoro,,"Sonhei que fui pedida em namoro, já estou tendo alucinações.",
201,harry,100.0,styles,100.0,conhec,14.3,harry,styles,,Sonhei que eu era fã do Harry Styles.,
351,iphon,100.0,ganh,59.3,trez,18.5,iphone,,,Sonhei que meu pai me dava um iPhone de aniversário.,
389,flameng,100.0,ganh,50.0,camis,12.5,flamengo,,,Sonhei que o Flamengo perdia de três a zero hoje.,
162,chap,100.0,fum,12.5,lul,12.5,chapada,,,Sonhei que tinha a barriga chapada.,
239,desc,100.0,menstruaca,22.2,grav,11.1,desceu,menstruacao,gravida,Sonhei que estava grávida e minha menstruação desceu.,
47,assum,100.0,namor,18.8,mae,15.6,assumia,,,Sonhei que Vkook se assumia.,
389,flameng,100.0,ganh,50.0,camis,12.5,flamengo,,,Sonhei que estava no estádio vendo meu Flamengo.,
192,roub,100.0,celul,13.0,carr,7.2,roubavam,,,Sonhei que os portugueses não roubavam nosso ouro.,
41,vend,100.0,eclips,15.8,grav,10.5,vendia,,,Sonhei que vendia pacote. Aviso divino.,
48,matu,100.0,fic,37.5,show,25.0,matue,ficava,,Sonhei que eu ficava com o Matuê .,
205,cas,100.0,car,5.6,cheg,5.1,casa,,,Sonhei que minha casa tinha pé de uva.,
553,nov,100.0,grav,12.5,quer,5.8,novo,,,"Sonhei que morri de novo, deve ser sinal.",
3,gol,100.0,faz,37.7,jog,19.7,gol,,,"Sonhei que foi um a zero, gol do Lucas Pires...",
30,amig,100.0,cuid,100.0,grav,100.0,amigas,cuidem,gravida,"Sonhei que estava grávida, minhas amigas que se cuidem.",
49,gatilh,100.0,cabel,15.0,deu,15.0,gatilho,,,Sonhei que eu estava na Avalanche. Gatilho.,
295,pod,100.0,compr,40.0,verdad,11.4,pod,comprei,,Sonhei que comprei dois POD. A que ponto eu cheguei?,
111,gat,100.0,cas,16.0,fug,8.0,gato,,,Sonhei que maltratei um gato.,
50,bieb,100.0,justin,100.0,show,38.5,bieber,justin,show,Bom dia. Sonhei que estava no show do Justin Bieber.,
197,brig,100.0,amig,10.7,gent,9.9,brigando,,,Sonhei que estava brigando com uma cigarra.,
161,encontr,100.0,gent,9.8,ia,9.3,encontro,,,Sonhei que estava em um encontro com Andréa Beltrão.,
502,atropel,100.0,morr,18.2,pesso,18.2,atropelei,,pessoas,Sonhei que atropelei duas pessoas com a moto.,
567,compr,100.0,faz,7.1,ia,6.7,comprando,,,Sonhei que estava comprando as coisas para minha casa. ,
347,amig,100.0,cas,10.2,faz,9.1,amiga,,,Eu sonhei que era amiga da Claudia Raia.,
51,desesper,100.0,grav,100.0,pens,9.5,desesperada,gravida,,"Sonhei que estava grávida, acordei desesperada.",
52,jog,100.0,bich,9.5,ganh,9.5,jogando,,,Sonhei que estava jogando de Yelan.,
371,cabel,100.0,cort,100.0,fic,7.4,cabelo,cortado,,Sonhei que tinha cortado meu cabelo chanel e acordei DES-ES-PE-RA-DA.,
537,swift,100.0,taylor,100.0,namor,20.0,swift,taylor,namorava,Sonhei que eu namorava a Taylor Swift. Não entendi nada.,
451,ex,100.0,namor,87.5,fic,25.0,ex,namorado,ficando,Sonhei que estava ficando com a ex do meu namorado.,
136,grav,100.0,aparec,1.1,gent,1.1,gravida,,,Sonhei que estava grávida.,
605,quebr,100.0,com,7.0,celul,5.6,quebrado,,,Sonhei que meu relógio tinha quebrado. Não era um sonho.,
427,adot,100.0,beb,13.7,cachorr,7.8,adotado,,,"Sonhei que tinha adotado dois cãezinhos, queria que fosse verdade.",
2,post,100.0,fot,83.0,instagr,20.8,postado,,,Já sonhei que tinha postado no status.,
171,mbapp,100.0,fech,28.6,real,28.6,mbappe,,real,Sonhei que o Mbappé foi para o Real.,
203,conhec,100.0,pesso,9.4,fal,8.1,conhecia,,,Sonhei que conhecia o teto.,
348,hack,100.0,instagr,25.9,celul,18.5,hackeada,,,"Sonhei que minha conta tinha sido hackeada, tá maluco .",
551,horrivel,100.0,pesadel,22.3,morr,10.6,horrivel,,,"Sonhei que estava sendo est*****. Estou muito mal, foi horrível.",
141,piercing,100.0,umbig,100.0,coloc,30.8,piercing,umbigo,,"Meu Deus, sonhei que meu piercing do umbigo caía.",
307,andand,100.0,rua,10.2,sai,10.2,andando,,,Sonhei que eu e Grazi caímos andando de moto.,
115,dia,100.0,pass,40.0,gent,8.4,dia,,,Sonhei que estava com minha marquinha em dia.,
192,roub,100.0,celul,13.0,carr,7.2,roubei,,,"Gente, eu sonhei que roubei dois photocards originais do Taemin.",
601,film,100.0,ia,31.0,assist,28.6,filme,ia,,Sonhei que ia ver o filme do Sonic? ,
103,famil,100.0,trist,26.3,apresent,15.8,familia,,,"Sonhei que estava grávida . Ai, família, são tempos difíceis.",
136,grav,100.0,aparec,1.1,gent,1.1,gravida,,,Sonhei que estava grávida.,
0,grav,100.0,menin,8.0,sonh,6.8,gravida,,,Sonhei que a Saweetie estava grávida.,
468,ric,100.0,fic,27.3,vou,18.2,rico,,,Sonhei que tinha acordado rico.,
427,adot,100.0,beb,13.7,cachorr,7.8,adotado,bebe,,Sonhei que tinha adotado um bebê. Bom dia.,
136,grav,100.0,aparec,1.1,gent,1.1,gravida,,,"Meu, sonhei que estava grávida.",
573,dev,100.0,preocup,100.0,algu,15.0,devo,preocupar,alguem,"Sonhei que benziam alguém, devo me preocupar?",
233,namor,100.0,gent,3.7,acredit,1.9,namorando,,,Sonhei que eu estava namorando.,
421,atac,100.0,dia,12.1,cachorr,9.1,atacando,dia,,Sonhei que uma vaca estava me atacando. Bom dia!,
3,gol,100.0,faz,37.7,jog,19.7,gol,faz,,Sonhei que o Oyama faz gol hoje. Um lindo gol.,
437,fal,100.0,pesso,11.8,fic,10.3,falando,,,Sonhei que o Matteo estava falando já.,
134,ido,100.0,show,13.0,amig,5.6,ido,,,Sonhei que tinha ido para o Ceará.,
16,aniversari,100.0,send,20.0,temp,20.0,aniversario,,,Sonhei que já era meu aniversário.,
235,tom,100.0,banh,8.3,holland,6.4,tomava,,,Hoje sonhei que tomava mais remédio do que o necessário.,
53,ocul,100.0,quebr,28.6,achad,14.3,oculos,,,Sonhei que já estava com meus óculos.,
54,calv,100.0,fic,40.0,pesadel,14.3,calvo,,,Sonhei que o Markin era calvo.,
383,beij,100.0,car,6.2,pesso,6.2,beijava,,,"Meu Deus, eu sonhei que eu beijava o .",
55,afog,100.0,morr,85.7,arthur,14.3,afogado,morri,,Sonhei que morri afogado.,
56,vap,100.0,fum,66.7,acredit,16.7,vape,fumando,,Sonhei que estava fumando vape. É cada uma.,
251,tatuag,100.0,faz,96.9,quer,18.8,tatuagem,fazendo,,Sonhei que estava fazendo minha tatuagem.,
549,voav,100.0,altur,16.7,baix,16.7,voava,,,Sonhei que eu voava.,
57,bts,100.0,show,72.7,brasil,27.3,bts,show,,Sonhei que estava em um show do BTS.,
155,fic,100.0,ia,8.9,pesso,7.6,ficando,,,Sonhei que estava ficando com uma mulher casada.,
52,jog,100.0,bich,9.5,ganh,9.5,jogo,,,Sonhei que assisti o jogo do Real.,
640,kyli,100.0,jenn,85.7,amig,42.9,kylie,jenner,amiga,Sonhei que eu era amiga da Kylie Jenner.,
357,amass,100.0,doid,18.2,jog,18.2,amassado,,,Sonhei que meu MacBook estava todo amassado e com riscos.,
58,pai,100.0,cas,8.4,quer,7.0,pai,,,Sonhei que Frank Iero era meu pai.,
83,barb,100.0,tir,31.2,bigod,12.5,barba,tirava,,Sonhei que eu tirava a barba.,
28,mcfly,100.0,show,100.0,vou,42.9,mcfly,show,,Sonhei que tinha ido no show do McFly.,
59,orelh,100.0,fur,90.9,faz,27.3,orelha,furado,,Sonhei que eu tinha furado minha orelha.,
203,conhec,100.0,pesso,9.4,fal,8.1,conheci,,,"Sonhei que conheci o Owen, mano.",
248,,100.0,aaron,0.0,abacat,0.0,,,,"Finalmente não sonhei com aquela coisa, mas sonhei que.",
136,grav,100.0,aparec,1.1,gent,1.1,gravida,,,Sonhei que estava grávida.,
5,cri,100.0,cont,11.4,algu,9.1,criar,,alguem,Eu sonhei que alguém deixava uma bebezinha comigo para criar.,
134,ido,100.0,show,13.0,amig,5.6,ido,,,"Bah, sonhei que tinha ido buscar o balde.",
60,skat,100.0,andand,81.8,sinal,18.2,skate,andando,,E eu sonhei que estava andando de skate.,
601,film,100.0,ia,31.0,assist,28.6,filme,ia,,Sonhei que ia ter o filme Mamma Mia! O Retorno.,
444,vir,100.0,amig,10.4,gent,7.5,virei,,,Sonhei que virei padrinho.,
155,fic,100.0,ia,8.9,pesso,7.6,ficava,,,Simplesmente sonhei que ficava com o Lincoln .,
62,peix,100.0,acontec,16.7,cois,16.7,peixe,,,Essa noite sonhei que tinha um peixe.,
588,narut,100.0,assist,16.7,capot,16.7,naruto,,,Sonhei que eu era o Naruto e acordei frustrado.,
332,escol,100.0,volt,88.9,ano,11.1,escola,voltei,,Sonhei que voltei para a escola.,
487,coloc,100.0,cas,5.6,celul,5.6,colocado,,,Sonhei que tinha colocado um alargador no umbigo? .,
135,cabel,100.0,cort,100.0,horrivel,7.1,cabelo,cortado,,Sonhei que tinha cortado o cabelo.,
448,cas,100.0,compr,4.2,fic,4.2,casava,,,Sonhei que eu casava com o PA .,
147,beij,100.0,menin,7.6,algu,6.4,beijava,,alguem,Sonhei que eu beijava alguém específico deste site...,
551,horrivel,100.0,pesadel,22.3,morr,10.6,horrivel,pesadelo,,Tive um pesadelo horrível... Sonhei que eu era feio.,
377,tatu,100.0,quer,11.8,bund,5.9,tatuando,,,Sonhei que estava tatuando.,
273,mensag,100.0,receb,100.0,pesso,25.0,mensagem,recebia,,"Sonhei que recebia a seguinte mensagem: ""Deixa eu te criar?""",
98,ganh,100.0,gent,6.4,aniversari,4.3,ganhado,,,Eu sonhei que tinha ganhado o Xiao.,
586,peg,100.0,amig,6.5,fog,6.5,pegava,,,E eu que sonhei que pegava o Piquerez do Palmeiras.,
63,bolsonar,100.0,morr,44.4,amig,11.1,bolsonaro,morrido,,Sonhei que o Bolsonaro tinha morrido.,
107,elon,100.0,musk,94.1,car,17.6,elon,musk,,Sonhei que o Elon Musk tinha sido esfaqueado .,
268,granda,100.0,cabel,38.5,cabela,15.4,grandao,,,Mais uma noite sonhei que estava puxando um show grandão.,
233,namor,100.0,gent,3.7,acredit,1.9,namorando,,,Sonhei que estava namorando.,
581,cabel,100.0,faz,11.1,loir,6.9,cabelo,,,Sonhei que estava com cabelo branco.,
127,namor,100.0,menin,4.8,car,3.5,namorava,,,Sonhei que namorava um japonês.,
333,estimaca,100.0,porquinh,100.0,cham,25.0,estimacao,porquinho,chamado,Sonhei que tinha um porquinho de estimação chamado Wesley.,
64,cancel,100.0,send,20.0,achand,10.0,cancelada,,,Sonhei que eu era cancelada aqui.,
86,misericord,100.0,grav,22.2,ia,8.3,misericordia,,,"Sonhei que brigava com tanta gente essa noite, misericórdia.",
135,cabel,100.0,cort,100.0,horrivel,7.1,cabelo,cortei,,Sonhei que cortei o cabelo.,
449,hogwarts,100.0,estud,25.0,casament,12.5,hogwarts,,,Eu sonhei que estava em Hogwarts .,
253,fic,100.0,car,10.0,quer,10.0,ficado,,,Sonhei que tinha ficado tudo bem... Estou mal.,
95,carec,100.0,fic,28.6,chor,9.5,careca,ficava,,Sonhei que eu ficava careca.,
244,gusttav,100.0,lim,100.0,show,44.4,gusttavo,lima,,Tá e eu que sonhei que batia no Gusttavo Lima.,
83,barb,100.0,tir,31.2,bigod,12.5,barbearia,,,Hoje sonhei que tinha encontrado o Bolsonaro na barbearia.,
66,pabll,100.0,vitt,100.0,beij,20.0,pabllo,vittar,,Hoje sonhei que era amigo da Pabllo Vittar.,
432,feit,100.0,fic,10.3,faz,7.7,feito,,,Sonhei que eu tinha feito luzes no cabelo.,
441,caramb,100.0,ame,11.1,compr,11.1,caramba,,,Caramba . Sonhei que estava no umbral.,
67,crossfit,100.0,faz,37.5,belez,12.5,crossfit,,,Sonhei que estava no crossfit.,
411,fer,100.0,dia,25.0,errad,16.7,ferias,,,Eu sonhei que estava de férias .,
194,ex,100.0,volt,100.0,amig,5.9,ex,voltava,,"Meu Deus, sonhei que voltava com meu ex.",
482,cachorrinh,100.0,ganh,22.2,adot,11.1,cachorrinha,,,Sonhei que minha cachorrinha tinha voltado a andar.,
586,peg,100.0,amig,6.5,fog,6.5,pega,,,Eu sonhei que ia para o pega.,
581,cabel,100.0,faz,11.1,loir,6.9,cabelo,,,Eu sonhei que estava com o cabelo rosa.,
576,gem,100.0,grav,100.0,livr,17.6,gemeos,gravida,livre,Sonhei que estava grávida de gêmeos . Deus me livre.,
436,cas,100.0,ia,100.0,aaron,0.0,casar,ia,,Sonhei que ia me casar.,
117,filh,100.0,quer,6.1,car,3.0,filhos,,,"Que sonho, mano! Sonhei que tinha dois filhos com ela.",
504,pres,100.0,ia,8.5,mae,8.5,preso,,,Eu sonhei que fui preso .,
426,lip,100.0,dua,92.9,show,50.0,lipo,,,Sonhei que eu fazia uma lipo e ficava maravilhosa.,
190,com,100.0,vontad,14.4,quer,5.6,comi,,,Sonhei que comi ração de cachorro.,
147,beij,100.0,menin,7.6,algu,6.4,beijos,,,Sonhei que estava dando uns beijos no Taehyung.,
135,cabel,100.0,cort,100.0,horrivel,7.1,cabelo,cortava,,Sonhei que eu cortava meu cabelo. E agora?,
95,carec,100.0,fic,28.6,chor,9.5,careca,,,Sonhei que a Lisa estava careca.,
107,elon,100.0,musk,94.1,car,17.6,elon,musk,,Sonhei que era amiga do Elon Musk .,
65,xix,100.0,faz,88.9,cam,66.7,xixi,fazia,cama,Sonhei que eu fazia xixi na cama.,
127,namor,100.0,menin,4.8,car,3.5,namorando,,,"Eu sonhei que estava namorando, muito fofo.",
90,saudad,100.0,nov,9.9,volt,9.0,saudade,,,"Sonhei que estava beijando ele, ai que saudade.",
470,gatinh,100.0,adot,93.1,quer,10.3,gatinho,adotar,,"Sonhei que ia adotar um gatinho, agora estou triste.",
327,gatinh,100.0,cas,15.8,trist,15.8,gatinho,,,Sonhei que me deram um gatinho.,
83,barb,100.0,tir,31.2,bigod,12.5,barba,,,Sonhei que o Luiz tinha barba.,
298,aparelh,100.0,tir,75.0,desesper,16.7,aparelho,tirado,,Sonhei que tinha tirado o aparelho. Queria que fosse verdade.,
562,faculdad,100.0,desesper,16.7,estud,16.7,faculdade,,,Sonhei que tinha passado na faculdade e aí eu acordei.,
290,entre,100.0,desesper,50.0,bbb,16.7,entrei,,,"Poxa, cara, sonhei que entrei para a Loud.",
535,casament,100.0,ped,91.7,dia,8.3,casamento,pedida,,Sonhei que fui pedida em casamento?,
649,beb,100.0,grav,13.3,menin,11.5,bebado,,,Eu sonhei que o All Might era um bêbado.,
475,viola,100.0,toc,75.0,aprend,16.7,violao,tocar,aprendido,Sonhei que tinha aprendido a tocar violão.,
190,com,100.0,vontad,14.4,quer,5.6,comia,vontade,,"Sonhei que eu comia mungunzá, meu Deus que vontade .",
408,eleico,100.0,ganh,81.8,lul,36.4,eleicoes,ganhava,,Juro que sonhei que o Ciro Gomes ganhava as eleições.,
2,post,100.0,fot,83.0,instagr,20.8,postava,foto,,"Mano, eu sonhei que o Ji postava foto.",
499,show,100.0,faz,11.2,chor,6.1,show,,,Sonhei que eu estava simplesmente no show do Hardwell.,
440,madrid,85.7,ganh,71.4,real,71.4,madrid,,,Sonhei que estava em Madrid.,
285,perd,100.0,vasc,100.0,bah,20.0,perdia,vasco,,"Como assim, eu sonhei que o Vasco perdia? 

Socorro, Deus...",
306,eua,100.0,dem,16.7,doid,16.7,eua,,,Sonhei que fui para os EUA e fui esfaqueada.,
139,luis,100.0,sonz,100.0,show,11.9,luisa,sonza,,E eu que sonhei que pegava a Luisa Sonza.,
189,vist,100.0,fic,15.0,namor,15.0,vista,,,"Sonhei que tinha problema de vista, Deus que me livre.",
146,dirig,100.0,carr,21.7,onibus,7.2,dirigindo,carrao,,Sonhei que estava dirigindo um carrão. Amém.,
636,bal,100.0,faz,15.4,comig,7.7,balada,,,Sonhei que eu cantava essa na balada com alguém.,
98,ganh,100.0,gent,6.4,aniversari,4.3,ganhava,,,Sonhei que meu amigo ganhava liberdade.,
444,vir,100.0,amig,10.4,gent,7.5,virava,,,Sonhei que largava tudo e virava caminhoneiro.,
648,disney,100.0,gent,9.5,ter,9.5,disney,,,"Sonhei que estava na Disney, acordei triste.",
508,brac,100.0,faz,16.7,fic,14.6,braco,,,Sonhei que quebraram meu braço .,
322,demit,100.0,paul,22.7,sous,13.6,demitido,paulo,sousa,Sonhei que o Paulo Sousa tinha sido demitido.,
69,fernand,100.0,ia,25.0,cas,16.7,fernanda,,,Sonhei que peguei o ex da Fernanda. Beleza!,
48,matu,100.0,fic,37.5,show,25.0,matue,,,E eu que sonhei que via o Matuê .,
203,conhec,100.0,pesso,9.4,fal,8.1,conheci,,,Sonhei que o conheci.,
48,matu,100.0,fic,37.5,show,25.0,matue,,show,Sonhei que ia no show do Matue.,
68,assalt,100.0,send,18.2,lev,9.1,assaltada,,,Sonhei que tinha sido assaltada.,
165,receb,100.0,dia,9.1,trabalh,7.8,recebi,,,Bro... eu sonhei que recebi um Hot Wheels da Akali?,
213,vontad,100.0,deu,77.8,faz,11.1,vontade,,,"Sonhei que eu tinha uma irmãzinha, meu Deus, que vontade.",
605,quebr,100.0,com,7.0,celul,5.6,quebravam,,,Sonhei que quebravam meu pente-garfo.,
127,namor,100.0,menin,4.8,car,3.5,namorava,,,Sonhei que a Yeji namorava o Soobin.,
378,perd,100.0,dia,8.5,chor,7.3,perdido,,,Sonhei que tinha perdido e acordei mais assustada ainda .,
523,jao,100.0,show,77.8,ia,27.8,jao,,,Sonhei que era amiga do Jão.,
69,fernand,100.0,ia,25.0,cas,16.7,fernanda,,,Sonhei que talariquei a Fernanda .,
335,amant,100.0,namor,25.0,pod,25.0,amante,,,E eu que sonhei que era amante do Poze.,
637,trist,100.0,fiqu,12.4,cas,7.2,triste,,,"Sonhei que voltava para o judô, acordei triste.",
101,sept,100.0,fur,85.7,anos,14.3,septo,furado,,"Mlk, eu sonhei que tinha furado o septo.",
17,namor,100.0,trist,100.0,dia,9.7,namorada,triste,,"Sonhei que tinha uma namorada. Nunca acordei tão triste, viu.",
70,beij,100.0,mulh,100.0,cim,16.7,beijava,mulher,,Meu Deus... Sonhei que beijava uma mulher.,
399,morr,100.0,car,4.9,lembr,4.9,morreu,,,Sonhei que o Lucas Lucco morreu :(((,
137,enquadr,100.0,lev,60.0,engrac,20.0,enquadro,,,Sonhei que tomei um enquadro.,
71,ganh,100.0,rif,100.0,sortei,57.1,ganhava,rifa,sorteio,Sonhei que ganhava o sorteio da rifa da @vicdantass_.,
136,grav,100.0,aparec,1.1,gent,1.1,gravida,,,Sonhei que estava grávida.,
452,nov,100.0,york,100.0,gent,14.3,nova,york,,Sonhei que estava em Nova York.,
240,usand,100.0,drog,14.7,blus,5.9,usando,,,Sonhei que eu estava usando cocaína.,
571,sobrinh,100.0,grav,20.0,amig,13.3,sobrinho,,,Sonhei que Carol casava. Vem aí sobrinho(s).,
309,basquet,100.0,jog,75.0,gent,16.7,basquete,jogando,,"Sonhei que estava jogando basquete e estava arrasando, .",
21,achav,100.0,dinheir,14.7,celul,11.8,achava,,,Sonhei que eu achava minha chave.,
231,acident,100.0,sofr,100.0,carr,35.3,acidente,sofrido,carro,Sonhei que tinha sofrido um acidente de carro.,
452,nov,100.0,york,100.0,gent,14.3,nova,york,,Sonhei que estava em Nova York.,
460,nasc,100.0,filh,25.8,grav,14.5,nascia,,,Sonhei que eu nascia em Angola.,
